manufacturer,device, model,rssi correction,tx,calibration confidence
xiaomi,pyxis,Pyxis,2,-25,1
xiaomi,ido,Redmi 3,3,-21,3
xiaomi,land,Redmi 3S,-1,-25,3
xiaomi,markw,Redmi 4,2,-25,1
xiaomi,prada,Redmi 4,2,-25,1
xiaomi,rolex,Redmi 4A,2,-25,1
xiaomi,santoni,Redmi 4X,-1,-23,3
xiaomi,rosy,Redmi 5,4,-31,3
xiaomi,vince,Redmi 5 Plus,2,-25,1
xiaomi,riva,Redmi 5A,3,-29,3
xiaomi,cereus,Redmi 6,1,-25,3
xiaomi,sakura,Redmi 6 Pro,2,-25,1
xiaomi,sakura_india,Redmi 6 Pro,5,-21,3
xiaomi,cactus,Redmi 6A,2,-27,3
xiaomi,onc,Redmi 7,4,-30,3
xiaomi,pine,Redmi 7A,4,-34,3
xiaomi,olive,Redmi 8,10,-31,3
xiaomi,tiare,Redmi Go,5,-31,3
xiaomi,lmiin,Redmi K30 Pro 5G,2,-25,1
xiaomi,lmiinpro,Redmi K30 Pro 5G Zoom Edition,2,-25,1
xiaomi,lmipro,Redmi K30 Pro Zoom Edition,2,-25,1
xiaomi,hermes,Redmi Note 2,2,-25,1
xiaomi,hennessy,Redmi Note 3,5,-22,1
xiaomi,kenzo,Redmi Note 3,5,-22,3
xiaomi,kate,Redmi Note 3,5,-22,1
xiaomi,nikel,Redmi Note 4,2,-25,1
xiaomi,mido,Redmi Note 4,2,-25,1
xiaomi,mido,Redmi Note 4X,2,-25,1
xiaomi,vince,Redmi Note 5,2,-25,1
xiaomi,whyred,Redmi Note 5,1,-20,3
xiaomi,whyred,Redmi Note 5 Pro,1,-20,1
xiaomi,ugglite,Redmi Note 5A,2,-25,1
xiaomi,ugg,Redmi Note 5A,2,-25,1
xiaomi,tulip,Redmi Note 6 Pro,4,-29,3
xiaomi,violet,Redmi Note 7 Pro,4,-30,3
xiaomi,omega,Redmi Pro,2,-25,1
xiaomi,ysl,Redmi S2,4,-29,3
xiaomi,ugg,Redmi Y1,2,-25,1
xiaomi,umi,Umi,2,-25,1
xiaomi,equuleus,equuleus,1,-30,1
xiaomi,gucci,gucci,2,-25,1
xiaomi,ido,ido,3,-21,1
xiaomi,laurus,laurus,2,-25,1
xiaomi,lithium,lithium,-2,-27,1
xiaomi,lotus,lotus,2,-25,1
xiaomi,santoni,santoni,-1,-23,1
xiaomi,sirius,sirius,2,-25,1
xiaomi,toco,toco,2,-25,1
zte,blade,003Z,2,-20,1
zte,bladeplus,008Z,2,-20,1
zte,bladeplus,009Z,2,-20,1
zte,ZTE-402ZT,402ZT,2,-20,1
zte,msm8974,502ZT,2,-20,1
zte,P450A01,901ZT,2,-20,1
zte,billy,A1,2,-20,1
zte,P963F01D,A1 Alpha,2,-20,1
zte,v9,A100,2,-20,1
zte,ailsa,A1P,2,-20,1
zte,billy,A1R,2,-20,1
zte,A2,A2,2,-20,1
zte,Z8850K,A2020N3,2,-20,1
zte,nice,A21plus,2,-20,1
zte,P809A20,A460-T,2,-20,1
zte,P172G10,A4C,2,-20,1
zte,racer2,ARIZONA,2,-20,1
zte,blade2,ATLAS W,2,-20,1
zte,B800S2_V1,AV-ATB100,2,-20,1
zte,msm8952_64,AXON 7 mini,2,-20,1
zte,rolex,AXON WATCH,2,-20,1
zte,atlas40,Acqua,2,-20,1
zte,roamer2,Amazing A1,2,-20,1
zte,P175A60,Amazing A3,2,-20,1
zte,P809F20,Amazing A30,2,-20,1
zte,P177E01,Amazing A4,2,-20,1
zte,P172G10,Amazing A4C,2,-20,1
zte,P172R10,Amazing A4S,2,-20,1
zte,P637F02,Amazing A50,2,-20,1
zte,P731A10,Amazing A5S,2,-20,1
zte,P188F07,Amazing A6,2,-20,1
zte,P682F06,Amazing A7,2,-20,1
zte,msm8226,Amazing P6,2,-20,1
zte,msm8226,Amazing X1,2,-20,1
zte,msm8226,Amazing X2,2,-20,1
zte,P632T31,Amazing X5,2,-20,1
zte,ZTE_T620,Amazing X5s,2,-20,1
zte,P839F30,Amazing X6,2,-20,1
zte,P839V56,Amazing X7,2,-20,1
zte,V77,Amazing p5_Lite,2,-20,1
zte,K78,Amazing_P5,2,-20,1
zte,K83,Amazing_P8,2,-20,1
zte,Amazing_X3s,Amazing_X3s,2,-20,1
zte,Amazing_X3s,Amazing_X3s_16G,2,-20,1
zte,turies,Android Edition StarText,2,-20,1
zte,blade,Android Edition StarTrail,2,-20,1
zte,amigo,Android Edition Starnaute,2,-20,1
zte,skate,Android edition by sfr STARADDICT,2,-20,1
zte,Andromax_G46D1Z,Andromax G46D1Z,2,-20,1
zte,atlas40,Avea inTouch 2,2,-20,1
zte,P172E10,Avea inTouch 3,2,-20,1
zte,P172D10,Avea inTouch 3 Large,2,-20,1
zte,msm8916_32,Avea inTouch 4,2,-20,1
zte,ztemt85_bx_kk,B760E,2,-20,1
zte,ztemt85_bx_kk,B760H,2,-20,1
zte,P172R10,B8405,2,-20,1
zte,p200_2G,B860AV2,2,-20,1
zte,B860H_V1,B860H,2,-20,1
zte,B860H_V1,B860H V1.0,2,-20,1
zte,B860H_V1,B860H V1.1,2,-20,1
zte,B866_ZTE,B866,2,-20,1
zte,skate,BASE Lutea 2,2,-20,1
zte,v9,BASE Tab,2,-20,1
zte,v9plus,BASE Tab 7.1,2,-20,1
zte,blade,BASE lutea,2,-20,1
zte,ZTE_Blade_A475,BGH JOY X2,2,-20,1
zte,P172D01,BGH Joy Smart A1,2,-20,1
zte,P172A10,BGH Joy Smart A2,2,-20,1
zte,P172A30,BGH Joy Smart A3,2,-20,1
zte,P172R10,BGH Joy Smart A5C,2,-20,1
zte,P172R10,BGH Joy Smart A5d,2,-20,1
zte,P172F10,BGH Joy Smart A6,2,-20,1
zte,P172F10,BGH Joy Smart A6d,2,-20,1
zte,P632A10,BGH Joy Smart A7G,2,-20,1
zte,P182A10,BGH Joy Smart AXS,2,-20,1
zte,P182A10,BGH Joy Smart AXS D,2,-20,1
zte,N918St,BGH Joy Smart AXS II,2,-20,1
zte,NX521J,BGH Joy Smart AXS II,2,-20,1
zte,N918St,BGH Joy Smart AXS II D,2,-20,1
zte,P635A20,BGH Joy V6,2,-20,1
zte,ZTE_Blade_V580,BGH Joy X5,2,-20,1
zte,v9,BLACK 03,2,-20,1
zte,ZTE_BLADE_A110,BLADE A110,2,-20,1
zte,P809F40,BLADE A3,2,-20,1
zte,P809F20,BLADE A320,2,-20,1
zte,P635A50,BLADE A510,2,-20,1
zte,P637F10,BLADE A520,2,-20,1
zte,P809F10,BLADE A521,2,-20,1
zte,P639F10L,BLADE A530,2,-20,1
zte,P639F10,BLADE A530,2,-20,1
zte,P840F13,BLADE A6,2,-20,1
zte,P809F15,BLADE A6 MAX,4,-28,3
zte,P637F02,BLADE A602,2,-20,1
zte,ZTE_BLADE_A610,BLADE A610,2,-20,1
zte,P635A31,BLADE A910,2,-20,1
zte,ZTE_Blade_A476,BLADE E01,2,-20,1
zte,atlas40,BLADE III,2,-20,1
zte,atlas40,BLADE III_IL,2,-20,1
zte,P731F10,BLADE L7,2,-20,1
zte,P731F12,BLADE L7A,2,-20,1
zte,P840T22,BLADE V Ultra,2,-20,1
zte,P653A10,BLADE V7,2,-20,1
zte,ZTE_BLADE_V0800,BLADE V8,2,-20,1
zte,ZTE_BLADE_V0850,BLADE V8 MINI,2,-20,1
zte,ZTE_BLADE_V0820,BLADE V8 SE,2,-20,1
zte,ZTE_BLADE_V0850,BLADE V8 mini,2,-20,1
zte,P817F01,BLADE V8Q,2,-20,1
zte,P450L10,BLADE V9,7,-31,3
zte,P840F03,BLADE V9 VITA,2,-20,1
zte,blade2,BLADEII,2,-20,1
zte,blade,BLADE_N880,2,-20,1
zte,ZTE-Baker,Baker,2,-20,1
zte,blade,Beeline E400,2,-20,1
zte,roamer2,Beeline E600,2,-20,1
zte,P177E01,Beeline E700,2,-20,1
zte,v9,Beeline M2,2,-20,1
zte,P632A10,Beeline Pro,2,-20,1
zte,P172R10,Beeline Smart 2,2,-20,1
zte,ZTE-V811,Beeline Smart2,2,-20,1
zte,Z3051T,Blade A3 2019,2,-20,1
zte,Z3051T,Blade A3 2019-T,2,-20,1
zte,P809A50,Blade A310,2,-20,1
zte,P635E40,Blade A410,2,-20,1
zte,P809A20,Blade A460,2,-20,1
zte,ZTE_Blade_A465,Blade A465,2,-20,1
zte,ZTE_Blade_A475,Blade A475,2,-20,1
zte,Z5155T,Blade A5 2019-T,2,-20,1
zte,P963F50,Blade A5 2020-T,-3,-11,3
zte,P635A50,Blade A510,2,-20,1
zte,ZTE_Blade_A511,Blade A511,2,-20,1
zte,Z6100T,Blade A7 2019-T,2,-20,1
zte,Z6350T,Blade A7S 2020-T,-4,1,3
zte,coeus,Blade Apex,2,-20,1
zte,msm8226,Blade Apex2,2,-20,1
zte,P731A20,Blade C341,2,-20,1
zte,oceanus,Blade G LTE,2,-20,1
zte,P172F10,Blade G Lux,2,-20,1
zte,P172A30,Blade G Pro,2,-20,1
zte,atlas40,Blade III,2,-20,1
zte,ZTE_BLADE_L110,Blade L110,2,-20,1
zte,P182A10,Blade L2,2,-20,1
zte,ZTE_Blade_L2_PLUS,Blade L2 Plus,2,-20,1
zte,P182A20,Blade L3,2,-20,1
zte,P172A50,Blade L3 Lite,2,-20,1
zte,Blade_L3_Plus,Blade L3 Plus,2,-20,1
zte,P172A40,Blade L5,2,-20,1
zte,P680A20,Blade L5 Plus,2,-20,1
zte,P816A12,Blade Q Lux,2,-20,1
zte,P172D10,Blade Q Maxi,2,-20,1
zte,P172A12,Blade Q2,2,-20,1
zte,P839F30,Blade S,2,-20,1
zte,blade2,Blade S,2,-20,1
zte,P839F30,Blade S Lite,2,-20,1
zte,P839F30,Blade S6,2,-20,1
zte,P839F30,Blade S6 Lite,2,-20,1
zte,P839F50,Blade S6 Plus,2,-20,1
zte,P177A20,Blade Super,2,-20,1
zte,P816A12,Blade V+,2,-20,1
zte,ZTE_Blade_V580,Blade V580,2,-20,1
zte,P635A20,Blade V6,2,-20,1
zte,ZTE_BLADE_A610,Blade V6 Max,2,-20,1
zte,ZTE_BLADE_V0720,Blade V6 Plus,2,-20,1
zte,P692S20_Q82,Blade Vec,2,-20,1
zte,nice,Bouygues Telecom Bs 351,2,-20,1
zte,P172G10,Bouygues Telecom Bs 402,2,-20,1
zte,P635F50,CELL C EMPIRE E8,2,-20,1
zte,P855A23,CMCC M970,2,-20,1
zte,mooncake,Carl,2,-20,1
zte,P175A60,Cellcom 4G,2,-20,1
zte,ZTE_BLADE_L110,ConeXis A1,2,-20,1
zte,P809F52,ConeXis X1,2,-20,1
zte,ZTE_BLADE_V0850,ConeXis X2,2,-20,1
zte,nice,Cosmote Smart Share,2,-20,1
zte,Cosmote-Xplore,Cosmote Xplore,2,-20,1
zte,Cosmote,Cosmote Xplore,2,-20,1
zte,D930,D930,2,-20,1
zte,P731A20,DIGICEL DL755,2,-20,1
zte,P172F10,DIGICEL DL800,2,-20,1
zte,P182A20,DIGICEL DL910,2,-20,1
zte,P637F02,DL2 PLUS,2,-20,1
zte,frosty,Dialog Q143L,2,-20,1
zte,P637F02,Digicel DL2 XL,2,-20,1
zte,roamer2,Dubai,2,-20,1
zte,roamer2,Dublin,2,-20,1
zte,V6500,Etisalat Smartphone,2,-20,1
zte,P635A31,Extreme E8,2,-20,1
zte,msm8226,FT142D,2,-20,1
zte,prindle,Grand Memo,2,-20,1
zte,iris,Grand S Flex,2,-20,1
zte,P189S10,Grand S Lite,2,-20,1
zte,P175A20,Grand X,2,-20,1
zte,mfld_pr2,Grand X In,2,-20,1
zte,P177A20,Grand X Pro,2,-20,1
zte,P175A20,Grand X(M),2,-20,1
zte,redhookbay,Grand X2 In,2,-20,1
zte,P809A01,Helios X1,2,-20,1
zte,nice,ICE,2,-20,1
zte,msm8226,Infinity X^2 mini,2,-20,1
zte,crane-zte7,K75,2,-20,1
zte,helen,K81,2,-20,1
zte,K83,K83,2,-20,1
zte,K83CA,K83CA,2,-20,1
zte,K83,K83V,2,-20,1
zte,K85,K85,2,-20,1
zte,jasmine,K88,2,-20,1
zte,gevjon,K90U,2,-20,1
zte,primrose,K92,2,-20,1
zte,K97,K97,2,-20,1
zte,roamer2,KIS,2,-20,1
zte,P731A20,KIS C341,2,-20,1
zte,nice,KIS II,2,-20,1
zte,P172R10,KIS II Max,2,-20,1
zte,roamer2,KIS PLUS,2,-20,1
zte,skate,KPN Smart 200,2,-20,1
zte,P177A20,KPN Smart 300,2,-20,1
zte,msm8226,KPN Smart 400,2,-20,1
zte,N721,Karbonn_A1,2,-20,1
zte,roamer2,Kis T3,2,-20,1
zte,racer2,Kyivstar Shine,2,-20,1
zte,blade,Kyivstar Spark,2,-20,1
zte,P172D04,L8301,2,-20,1
zte,P839F30,LS-5008,2,-20,1
zte,P839F50,LS-5503,2,-20,1
zte,roamer2,Leopard MF800,2,-20,1
zte,P177E01,Leopard MF900,2,-20,1
zte,v9,Light,2,-20,1
zte,v9,Light Tab,2,-20,1
zte,v9plus,Light Tab 2,2,-20,1
zte,v9plus,Light Tab 2W,2,-20,1
zte,roamer2,M8402,2,-20,1
zte,P175A60,M9000,2,-20,1
zte,ztenj73_gb,MD Smart,2,-20,1
zte,atlas40,MEDION LIFE P4012,2,-20,1
zte,skate,MEDION LIFE P4310,2,-20,1
zte,roamer2,MEDION Smartphone LIFE E3501,2,-20,1
zte,ZTE-P821E10,MEO SMART A16,2,-20,1
zte,ZTE-P821E10,MEO Smart A16,2,-20,1
zte,P172F10,MEO Smart A40,2,-20,1
zte,P182A10,MEO Smart A75,2,-20,1
zte,P182A20,MEO Smart A80,2,-20,1
zte,blade,MF8604,2,-20,1
zte,MF97A,MF97A,2,-20,1
zte,msm8974,MF97B,2,-20,1
zte,msm8974,MF97B_ROGERS,2,-20,1
zte,msm8974,MF97B_T,2,-20,1
zte,msm8974,MF97E,2,-20,1
zte,msm8974,MF97G,2,-20,1
zte,msm8974,MF97V,2,-20,1
zte,MF97W,MF97W,2,-20,1
zte,MO-01J,MO-01J,2,-20,1
zte,MO-01K,MO-01K,2,-20,1
zte,ZTE-P821E10,MOCHE SMART A16,2,-20,1
zte,roundtop,MS4A,2,-20,1
zte,kiska,MS4A,2,-20,1
zte,V72,MT7A,2,-20,1
zte,v9,MTC 1055,2,-20,1
zte,mooncake,MTC 916,2,-20,1
zte,P632T31,MTC SMART Run 4G,2,-20,1
zte,mooncake,MTS-SP100,2,-20,1
zte,mooncake2,MTS-SP102,2,-20,1
zte,blade,MegaFon SP-A5,2,-20,1
zte,v9plus,MegaFon V9+,2,-20,1
zte,N720_Micromax,Micromax A60,2,-20,1
zte,atlas40,Momodesign MD Droid,2,-20,1
zte,skate,Monte Carlo,2,-20,1
zte,QB7211,Movistar Express,2,-20,1
zte,mooncake,Movistar Link,2,-20,1
zte,roamer2,Movistar Motion,2,-20,1
zte,blade,Movistar Prime,2,-20,1
zte,P172D04,Movitel M8410,2,-20,1
zte,mooncake2,Mtag 281,2,-20,1
zte,N720,N720,2,-20,1
zte,N721,N721,2,-20,1
zte,roamer,N762,2,-20,1
zte,N765,N765_APT,2,-20,1
zte,roamer2,N788_BASHA,2,-20,1
zte,deepblue,N790,2,-20,1
zte,ZTE-N799D,N799D,2,-20,1
zte,nex,N800,2,-20,1
zte,N8000,N8000_USA_Cricket,2,-20,1
zte,N8000,N8000_USA_RS,2,-20,1
zte,N8000,N8000_WHTE_CKT,2,-20,1
zte,N8010_APT,N8010_APT,2,-20,1
zte,fluid,N810,2,-20,1
zte,wellington,N817,2,-20,1
zte,ZTE-N818,N818,2,-20,1
zte,sapphire,N818S,2,-20,1
zte,N8300_Reliance,N8300_Reliance,2,-20,1
zte,roamer2,N8303,2,-20,1
zte,sean,N850,2,-20,1
zte,seanplus,N850L,2,-20,1
zte,hope,N855D,2,-20,1
zte,hope,N855D_PERFECTUM,2,-20,1
zte,hope,N855D_YM,2,-20,1
zte,arthur,N860,2,-20,1
zte,warp2,N861,2,-20,1
zte,blade,N880,2,-20,1
zte,atlas40,N880E,2,-20,1
zte,hayes,N9100,2,-20,1
zte,apollo,N9101,2,-20,1
zte,speed,N9130,2,-20,1
zte,xray45,N9131,2,-20,1
zte,cinco,N9132,2,-20,1
zte,grayjoy,N9136,2,-20,1
zte,msm8909go,N9137,2,-20,1
zte,grayjoylite,N9137,2,-20,1
zte,N9180,N9180,2,-20,1
zte,N918St,N918St,2,-20,1
zte,ZTE-N919D,N919D,2,-20,1
zte,N940Sc,N940Sc,2,-20,1
zte,gordon,N9500,2,-20,1
zte,warplte,N9510,2,-20,1
zte,warp4,N9515,2,-20,1
zte,eridani,N9516,2,-20,1
zte,warp8,N9517,2,-20,1
zte,warp6,N9518,2,-20,1
zte,beam,N9519,2,-20,1
zte,stormer,N9520,2,-20,1
zte,max,N9521,2,-20,1
zte,bolton,N9560,2,-20,1
zte,N958St,N958St,2,-20,1
zte,quantum,N9810,2,-20,1
zte,chovar,N9835,2,-20,1
zte,P188F02,N986,2,-20,1
zte,P188F10,N986+,2,-20,1
zte,P188F10,N986D,2,-20,1
zte,NE501J,NE501J,2,-20,1
zte,P635F33,NOS FIVE,2,-20,1
zte,P852F52,NOS NEVA 80,2,-20,1
zte,ZTE_Blade_C370,NOS NOVU,2,-20,1
zte,P680A20,NOS NOVU II,2,-20,1
zte,P637F10,NOS NOVU III,2,-20,1
zte,P839F30,NOS SLIM,2,-20,1
zte,NX40X,NX402,2,-20,1
zte,NX402,NX402,2,-20,1
zte,NX403A,NX403A,2,-20,1
zte,NX404H,NX404H,2,-20,1
zte,NX405H,NX405H,2,-20,1
zte,NX406E,NX406E,2,-20,1
zte,NX40X,NX40X,2,-20,1
zte,NX40X,NX40X_APT,2,-20,1
zte,NX501,NX501,2,-20,1
zte,NX501,NX501_APT,2,-20,1
zte,NX503A_Z4,NX503A_Z4,2,-20,1
zte,NX503J,NX503J,2,-20,1
zte,NX505J,NX505J,2,-20,1
zte,NX506J,NX506J,2,-20,1
zte,NX507J,NX507H,2,-20,1
zte,NX507J,NX507J,2,-20,1
zte,NX508J,NX508J,2,-20,1
zte,NX510J,NX510J,2,-20,1
zte,NX511J,NX511J,2,-20,1
zte,NX511J_V3,NX511J_V3,2,-20,1
zte,NX512J,NX512J,2,-20,1
zte,NX513J,NX513J,2,-20,1
zte,NX521J,NX521J,2,-20,1
zte,NX523J_V1,NX523J_V1,2,-20,1
zte,NX527J_V1,NX527J_V1,2,-20,1
zte,NX529J,NX529J,2,-20,1
zte,NX531J,NX531J,2,-20,1
zte,NX535J,NX535J,2,-20,1
zte,NX541J,NX541J,2,-20,1
zte,NX549J,NX549J,2,-20,1
zte,NX551J,NX551J,2,-20,1
zte,NX563J,NX563J,2,-20,1
zte,NX569J,NX569J,2,-20,1
zte,NX573J,NX573J,2,-20,1
zte,NX575J,NX575J,2,-20,1
zte,NX589J,NX589J,2,-20,1
zte,NX591J,NX591J,2,-20,1
zte,NX595J,NX595J,2,-20,1
zte,NX597J,NX597J,2,-20,1
zte,NX601J,NX601J,2,-20,1
zte,NX606J,NX606J,2,-20,1
zte,NX609J,NX609J,2,-20,1
zte,NX612J,NX612J,2,-20,1
zte,NX619J-EEA,NX619J,2,-20,1
zte,NX619J,NX619J,2,-20,1
zte,NX627J,NX627J,2,-20,1
zte,NX627J-EEA,NX627J,2,-20,1
zte,NX629J-EEA,NX629J,2,-20,1
zte,NX629J,NX629J,2,-20,1
zte,NX659J,NX659J,2,-20,1
zte,NX907J,NX907J,2,-20,1
zte,blade,Netphone 701,2,-20,1
zte,VFD511,OWN FUN 5(4G),2,-20,1
zte,ZTE_Blade_V580,OWN One Plus,2,-20,1
zte,v9,One Pad,2,-20,1
zte,blade2,Optimus Barcelona,2,-20,1
zte,skate,Optimus Monte Carlo,2,-20,1
zte,blade,Optimus San Francisco,2,-20,1
zte,nice,Optimus Zali,2,-20,1
zte,roamer2,Orange Dublin,2,-20,1
zte,msm8226,Orange Hi 4G,2,-20,1
zte,Orange_Hi_4G,Orange Hi 4G,2,-20,1
zte,skate,Orange Monte Carlo,2,-20,1
zte,Neva_jet,Orange Neva jet,2,-20,1
zte,oceanus,Orange Novi,2,-20,1
zte,P172D10,Orange Reyo,2,-20,1
zte,msm8226,Orange Rono,2,-20,1
zte,Vec4G,Orange Rono,2,-20,1
zte,blade,Orange San Francisco,2,-20,1
zte,blade,Orange Tactile internet 2,2,-20,1
zte,P729B,Orange Tactile internet 2,2,-20,1
zte,P172F10,Orange Tado,2,-20,1
zte,nice,Orange Zali,2,-20,1
zte,P635A20,Own One,2,-20,1
zte,P932F20,P500,-4,-4,1
zte,P545,P545,2,-20,1
zte,P609,P609,2,-20,1
zte,Z6351O,P650 Pro,-4,0,3
zte,msm8916_32,Preo Teknosa P1,2,-20,1
zte,QB7211,QB7211,2,-20,1
zte,platy,Quartz,2,-20,1
zte,roamer2,RACER III mini,2,-20,1
zte,racer2,RACERII,2,-20,1
zte,mooncake,RTK D1,2,-20,1
zte,blade,RTK V8,2,-20,1
zte,v9,RTK V9,2,-20,1
zte,mooncake,Racer,2,-20,1
zte,racer2,RacerII,2,-20,1
zte,P635E40,Rook from EE,2,-20,1
zte,MT8123,S8Q,2,-20,1
zte,P172R10,SMART Start,2,-20,1
zte,ZTE_BLADE_L110,SMART Start 3,2,-20,1
zte,whistler,STARADDICT II,2,-20,1
zte,mfld_pr2,STARADDICT II Plus,2,-20,1
zte,V6600,STARNAUTE II,2,-20,1
zte,V71A,STARTAB,2,-20,1
zte,QB7211,STARTEXT II,2,-20,1
zte,P172E10,STARTRAIL 4,2,-20,1
zte,prindle,STARXTREM,2,-20,1
zte,msm8916_32,STARXTREM 4,2,-20,1
zte,blade,San Francisco,2,-20,1
zte,blade2,San Francisco II,2,-20,1
zte,atlas40,Skate Pro,2,-20,1
zte,skateplus,Skate4.3 H,2,-20,1
zte,V11A,SmartTab10,2,-20,1
zte,V71A,SmartTab7,2,-20,1
zte,SoshPhone_3,SoshPhone 3,2,-20,1
zte,Vec4G,Soshphone 4G,2,-20,1
zte,msm8226,Soshphone 4G,2,-20,1
zte,msm8974,Spro 2,2,-20,1
zte,msm8974,Spro 2 LTE,2,-20,1
zte,msm8974,Spro2,2,-20,1
zte,blade2,T-Mobile Vivacity,2,-20,1
zte,skate,T3,2,-20,1
zte,P809A01,T57,2,-20,1
zte,T77,T77,2,-20,1
zte,P840F20,T85,2,-20,1
zte,T86,T86,3,-29,3
zte,primrose,T98,2,-20,1
zte,v9,TO101,2,-20,1
zte,QB7211,TQ150,2,-20,1
zte,v9,TT101,2,-20,1
zte,v9plus,TT102,2,-20,1
zte,TURKCELL-T40,TURKCELL T40,2,-20,1
zte,msm8226,TURKCELL T50,2,-20,1
zte,P839T60,TURKCELL T60,2,-20,1
zte,msm8916_32,TURKCELL T60,2,-20,1
zte,P809T70,TURKCELL T70,2,-20,1
zte,P840F14,TURKCELL T80,2,-20,1
zte,msm8226,TURKCELL TURBO T50,2,-20,1
zte,mooncake,TaiWan Mobile T2,2,-20,1
zte,TWM_P726G,Taiwan Mobile T2,2,-20,1
zte,P175A60,Telcel T20,2,-20,1
zte,ztenj73_gb,Telenor Touch Mini,2,-20,1
zte,v9plus,Telenor Touch Pad,2,-20,1
zte,blade2,Telenor Touch Plus,2,-20,1
zte,ZTE_Blade_V580,Turk Telekom TT175,2,-20,1
zte,nice,Turkcell Maxi Plus 5,2,-20,1
zte,racer2,Turkcell T11,2,-20,1
zte,U9180,U9180,2,-20,1
zte,P632A10,UZTE Blade Q Lux,2,-20,1
zte,P731A10,UZTE Blade Q Pro,2,-20,1
zte,P172R10,UZTE GRAND V7,2,-20,1
zte,P188F04,UZTE GRAND X Quad,2,-20,1
zte,roamer2,UZTE V790,2,-20,1
zte,P177E01,UZTE V807,2,-20,1
zte,P172E01,UZTE V808,2,-20,1
zte,ZTE-V956,UZTE V817,2,-20,1
zte,P175A10,UZTE V889M,2,-20,1
zte,whistler,UZTE V970,2,-20,1
zte,msm8916_32,Ultym 5.2,2,-20,1
zte,NE501J,V5,2,-20,1
zte,V55,V55,2,-20,1
zte,V6020_Claro,V6020_Claro,2,-20,1
zte,V66,V66,2,-20,1
zte,V68,V68,2,-20,1
zte,V71A,V71B,2,-20,1
zte,ZTE-V72A,V72A,2,-20,1
zte,v72c,V72C,2,-20,1
zte,eos,V72M,2,-20,1
zte,hct72_wet_jb3,V765M,2,-20,1
zte,V769M,V769M,2,-20,1
zte,roamer2,V788D,2,-20,1
zte,P175A40,V791,2,-20,1
zte,P172D01,V795(A3S),2,-20,1
zte,V8000,V8000_USA_Cricket,2,-20,1
zte,V8100_Z55,V8100_Z55,2,-20,1
zte,V8110,V8110,2,-20,1
zte,ZTE-V817,V817,2,-20,1
zte,V8200_OSK,V8200-Memphis-orange-Slovakia,2,-20,1
zte,V8200_EE_UK,V8200_EE_UK,2,-20,1
zte,V8200plus,V8200plus,2,-20,1
zte,MT8382,V8285,2,-20,1
zte,V8300_Z39,V8300_Z39,2,-20,1
zte,mooncake,V8402,2,-20,1
zte,roamer2,V8403,2,-20,1
zte,P177E01,V8501,2,-20,1
zte,blade,V8502,2,-20,1
zte,P172A30,V8507,2,-20,1
zte,P821E10,V8514,2,-20,1
zte,P188F07,V8602,2,-20,1
zte,hct77_jb,V865M,2,-20,1
zte,hct77_ics2,V865M,2,-20,1
zte,joe,V871,2,-20,1
zte,blade,V880,2,-20,1
zte,nice,V880S,2,-20,1
zte,bladeplus,V881,2,-20,1
zte,V883M,V883M,2,-20,1
zte,v9,V9,2,-20,1
zte,v9plus,V9+,2,-20,1
zte,V9180,V9180,2,-20,1
zte,whistler,V961,2,-20,1
zte,V96A,V96A,2,-20,1
zte,V972M,V972M,2,-20,1
zte,redhookbay,V975,2,-20,1
zte,v9plus,V9A,2,-20,1
zte,v9,V9C,2,-20,1
zte,V9S,V9S,2,-20,1
zte,v9,V9c,2,-20,1
zte,v9,V9e,2,-20,1
zte,v9plus,V9e+,2,-20,1
zte,ZTE_BLADE_L110,VERGATARIO 5,2,-20,1
zte,ZTE_BLADE_L110,VERGATARIO5PLUS,2,-20,1
zte,P727A,VF945,2,-20,1
zte,VFD520,VFD 520,2,-20,1
zte,VFD822,VFD 822,2,-20,1
zte,P172D03,VIETTEL V8411,2,-20,1
zte,mooncake,Vip Droid,2,-20,1
zte,atlas40,Vip Racer III,2,-20,1
zte,joe,Vodafone 945,2,-20,1
zte,ZTE-Blade-V,Vodafone Blade V,2,-20,1
zte,turies,Vodafone Smart Chat,2,-20,1
zte,msm8916_32,Vodafone Smart ultra 6,2,-20,1
zte,arthur,Warp,2,-20,1
zte,blade,WayteQ Libra,2,-20,1
zte,X500,X500,2,-20,1
zte,X500,X500_USA_General,2,-20,1
zte,X501,X501_USA_Cricket,2,-20,1
zte,X501,X501_USA_OM,2,-20,1
zte,X501,X501_USA_RS,2,-20,1
zte,P182A20,X8607,2,-20,1
zte,X9180,X9180,2,-20,1
zte,mooncake,XCD 28,2,-20,1
zte,blade,XCD35,2,-20,1
zte,Z-01K,Z-01K,2,-20,1
zte,P963F30P,Z3,2,-20,1
zte,sapphire4g,Z3001S,2,-20,1
zte,Z3153,Z3153V,2,-20,1
zte,Z3351,Z3351S,3,-25,3
zte,oldman,Z353VL,2,-20,1
zte,Z5031O,Z5031O,2,-20,1
zte,Z5151,Z5151V,6,-33,3
zte,Z5156,Z5156CC,0,-25,3
zte,Z5157,Z5157V,-1,-24,3
zte,msm8909,Z557BL,2,-20,1
zte,lewis,Z557BL,2,-20,1
zte,Z557,Z557BL,2,-20,1
zte,msm8909,Z558VL,2,-20,1
zte,Z559DL,Z559DL,2,-20,1
zte,msm8937,Z610DL,2,-20,1
